TransactionID,CustomerID,CardNumber,Timestamp,Time,Amount,MerchantCategory,MCC,TransactionType,City,State,Latitude,Longitude,Hour,DayOfWeek,DayOfMonth,TimeSinceLastTransaction,DistanceFromHome,TransactionsLast24H,Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
TXN_00000011,CUST_5082,****-****-****-5183,2025-07-04 11:32:02.334246,17015444,31.81,Education,8211,Purchase,Phoenix,AZ,33.479805,-112.134211,11,4,4,6436.26,0.55,5,0,0.2733667459719246,-0.973749647958076,-1.7726101283158218,0.8034458123655823,0.852166788251833,-0.8588387729530943,0.24396432127924425,1.0019522677917667,0.2050266870618789,-1.1931546460987335,-0.23289341323709867,1.3268094200419909,0.2470266436051129,0.5391321031828054,0.34162921936911433,-0.8555113579782533,-0.6208452192826428,0.33886515705174236,0.8168717800204081,1.0999049509178827,-0.8581055447681935,0.4331205346771937,1.1870441117189765,-0.9870817702880225,1.486747135799774,1.6389408273441899,2.6250863396216606,0.23093344082999473
TXN_00000012,CUST_6251,****-****-****-2929,2025-06-20 18:58:52.897271,15832655,69.16,Jewelry,5944,Withdrawal,San Francisco,CA,37.746141,-122.513559,18,4,20,1432.02,28.46,0,0,0.22468472575188592,0.9325908318730899,-1.4183657329330317,-1.7608088119807759,-1.5256563145700948,1.262584103427182,-0.5518581458924467,2.5581992856682523,-0.5642475986573886,0.18455130319703697,1.5421099525678756,2.006092888159123,2.061503576636398,1.2083662305931424,1.0240625258114624,0.5925269492011831,0.7783610761666377,-0.5511857163285334,-0.8181988834223072,-0.0033744574109520514,-0.17018462252492844,-0.4532280493272752,0.6963874474567153,0.9553052085705107,0.08840688629184736,1.4775300810552618,-1.141689114133505,-0.19365945927971812
TXN_00000013,CUST_2283,****-****-****-1659,2025-03-10 01:34:55.905398,6957218,248.01,Cash Advance,6012,Transfer,San Antonio,TX,29.487181,-98.596019,1,0,10,623.0,47.11,1,0,1.8540925663341883,-0.34961218677780365,0.26166297269647903,1.1474093301916062,-0.3042238811718139,1.1986413719910511,-1.9373623164764597,-1.253348193121886,0.34864434433422065,-1.4108244980878752,-1.1744705267667168,-0.5277768642459393,0.7714389919158241,-1.8959648413072892,0.1702983621623942,1.0329639471528058,-0.1949452084289584,-0.36883022959254025,0.4017712825585737,-0.19211105272144002,1.3904997812407467,-1.111413012134435,-0.05164415516508496,0.2056863749606842,-0.37845405184645964,-2.8712826629574613,-0.16090490804919289,0.9001769869124664
TXN_00000014,CUST_5998,****-****-****-1162,2025-08-16 07:56:55.172741,20717737,118.88,Electronics,5732,Withdrawal,Chicago,IL,41.868085,-87.650167,7,5,16,10577.31,171.1,1,0,0.8863301960615896,-0.6926615578301026,-0.06652851755203266,0.24527783777842976,1.1602219035852392,-0.23929677679941885,-0.7178233860517221,-0.4843609442723555,1.0530574330153792,2.0333052986034645,-1.3137578136860328,-1.0953016150698571,-0.16879678670214526,0.11095609606804342,0.7869695655549953,-0.8911330086014864,-1.0631090366494642,0.13808715313362985,-0.2584007202071684,0.9267209977715248,0.48735980319038374,0.5553793476332188,-0.10448134637686655,2.3555802585682057,-0.83774798159376,0.610809833754775,-1.2696899870731073,-1.0734676777394523
TXN_00000015,CUST_1572,****-****-****-8521,2025-09-08 08:17:30.903517,22706173,23.97,Jewelry,5944,Purchase,Philadelphia,PA,39.936182,-75.1182,8,0,8,634.62,14.75,4,0,1.914712305997992,1.0120678647038581,-2.28414785748234,0.2393084668203457,1.4293242627128546,-1.3378734912102326,0.5515592702124238,-0.23664218553104593,1.1502905309161608,0.40425719501345225,-0.8840154545592064,-0.20085147829061958,-0.14169567604762318,-0.12317821481004927,1.119262944775263,-0.8426199213902301,1.0030513096611837,-0.30224967592152013,0.22351110632916493,0.07237758628103405,-0.02180533808183465,-0.01360283444532232,1.457358558271021,0.8424499249061446,-0.3627156895799299,1.5827872541220913,0.2746810739928528,0.3576242593238943
TXN_00000016,CUST_2577,****-****-****-3274,2025-01-22 21:47:32.002420,2969174,23.63,Gas Stations,5542,Purchase,San Antonio,TX,29.295806,-98.585787,21,2,22,14911.51,55.12,1,0,0.29875290836568624,-0.7517910500951843,-0.4263575962055433,1.1484457091967548,0.11327041053776446,-1.4382779783173667,0.9192289345752035,-0.668144085538994,1.8732977762175456,1.0800480657146485,-0.4473218956587512,1.281016361735113,0.0678555105274033,0.8527736751222195,0.48473281729447476,-0.8463566549908735,-0.643549832317462,1.0299608175811612,-0.33477533210654087,-0.4036484632419967,-0.955122579349353,0.42359906559346105,2.062524919243145,-1.0675329142542729,0.02421945667275807,1.4122205554154292,-0.07964139124571515,0.4523717962497339
TXN_00000017,CUST_4864,****-****-****-8833,2025-11-06 10:42:31.150598,27812473,16.63,Travel,4722,Transfer,Columbus,OH,39.935675,-82.995528,10,3,6,2294.32,193.41,1,0,-0.266914712014321,0.19438430157733602,-0.35316629281068834,0.33848384346169114,-0.29540141013902943,0.1684609762696143,1.3175975356079597,-1.0065425652796411,1.1398785611290454,1.3171150673398653,-0.11806852699107874,-2.1218548990085946,-0.6078219870944325,1.2969945465611092,-0.022868062298882122,-0.9993022322949108,-0.5047749212282174,0.840620026504553,0.5467335682013793,-0.23893209916969432,-0.36682441181468756,-0.3917581490438219,-0.9224101844985025,1.6153756894694418,-0.3223204692113399,1.2171585208254965,1.5213160519224513,0.9983108981479604
TXN_00000018,CUST_1155,****-****-****-2958,2025-08-23 08:20:12.962312,21323935,35.46,Education,8211,Purchase,Phoenix,AZ,33.567867,-112.186138,8,5,23,12973.21,87.45,5,0,0.46955916935292735,-1.006560991087902,-0.22425515875756974,-0.5941767487299575,-0.3359795095729449,0.4327285991301843,-0.5943663723462062,-0.19232391307236457,-0.5031452519015814,1.4439966655745458,0.3426123982138901,0.22006963296671936,0.683418504623424,-0.5941345767748866,0.8592572249998405,0.34617774583274147,-1.5608909027540654,-1.4280308331007647,-0.5722970527840657,-1.3210064958651702,-0.23827846069958317,-1.013737991415864,-0.09772305307091878,1.4117093759314558,-0.049376903556185035,-0.30296445490192875,0.3882426477853441,-0.6964197929226035
TXN_00000019,CUST_3723,****-****-****-1285,2025-07-01 23:15:44.129612,16798466,25.12,Cash Advance,6012,Refund,San Diego,CA,32.924828,-117.199138,23,1,1,3674.0,56.42,0,0,-0.2820189307630354,0.08584039672650315,-0.5800280024884393,0.829962173071372,-0.5528350346211797,0.6556103982528916,1.5277236195237645,-0.3571023698077398,0.7943834179791774,0.5591592889031847,2.25288688221975,-0.50483056484495,0.795071616805784,-1.6260110917765531,-0.49585841073681297,0.353392837596908,1.3931599690897811,-1.2259333649842028,0.7860906407411105,-0.06322345648295893,-1.5215276533923126,0.18158684594879002,1.7091612329782118,-1.120422659911617,-0.1099377153701835,-0.9866389846395662,-0.4685829319100158,1.4321701435246332
TXN_00000020,CUST_3394,****-****-****-5005,2025-03-15 00:28:38.079470,7385240,41.62,Gas Stations,5542,Payment,Fort Worth,TX,32.6659,-97.423888,0,5,15,1806.57,27.39,4,0,-0.10553005200230739,-0.1843566507170958,-0.4395887110317737,-2.207750916382569,-0.22019462700795758,-2.0678547264359923,0.4520333445857688,-1.2400602924705844,-0.8943326230884198,-0.6694101948325517,-0.2049350378132454,0.006868254939036984,1.0844795830730707,-0.5775300935075538,0.4801461362223696,2.7308672332235675,0.37735070276322974,-0.1804897889316338,-0.7791516519282973,-0.19433154542032846,-0.8862203436094058,0.2686614266837726,0.10354413863939305,-2.1622192209177933,-0.018558005766067587,1.076146312640013,-0.3991118522027499,-0.6528967724115621
TXN_00000021,CUST_1989,****-****-****-4744,2025-10-16 05:25:30.921505,25979053,63.11,Gas Stations,5542,Transfer,Dallas,TX,32.715223,-96.867829,5,3,16,472.51,40.89,4,0,0.3428151624026237,-2.151815401329305,-0.7191533192424201,-0.21113023882769444,-0.987179527151184,-0.13125696709230472,0.07685188295876821,-0.22485598180807856,-0.6500025808234597,0.16865467196672768,0.44194064956940904,-1.090399077442846,1.41093237974627,-0.09858813228426173,0.018849622944847662,0.7082144232565571,0.23321613126350166,0.9531366339132451,0.2871241652018242,-0.6124373746404379,0.36150352520610163,-1.1437262073206618,0.10855970577652314,-0.0332299906444608,-0.2081168572725397,-0.12853751143893075,-1.881849045497639,-0.5487249077409615
TXN_00000022,CUST_5020,****-****-****-4259,2025-05-25 11:13:03.821275,13558306,59.91,Department Stores,5311,Refund,Austin,TX,30.147836,-97.651185,11,6,25,376.51,11.71,3,0,-0.5618856635474287,-1.3286052195955633,2.1908251598727517,-1.3785293500432472,-0.3590225638557857,0.23212851185866967,-0.2724277012442913,-0.07491084465501871,0.5768381678745935,-2.3917216577127935,-1.2668944715238513,0.04425938607032916,-0.40421701197361,0.12941125827559766,0.2276532826313042,-2.115919995470992,1.2736403321516463,-0.4982678831003497,-0.8655131847760066,0.2083552959592792,0.10716022778224318,1.1966908176546378,0.27187316277001694,1.1581108480243003,-0.9381773754277055,0.14186105520749914,-1.1147477073248893,0.0976758555602795
TXN_00000023,CUST_9315,****-****-****-9036,2025-02-11 05:16:59.884164,4637742,18.24,Clothing,5651,Transfer,Columbus,OH,39.9576,-83.040171,5,1,11,1419.35,78.64,2,0,1.0708952313396154,-2.6237882355492657,-1.220670049681913,0.014323258210599855,0.15618782294087746,0.2018995596284508,-0.7779188126673808,-0.018303484021489465,0.39724460924145283,-1.268035549501153,0.12332907439053986,0.6564812118350916,-0.4907721298228808,1.062234330349603,-0.46743434382496996,-0.8600608551230751,0.5568411785529204,2.033293769466457,0.0853536188878091,0.6349078041137199,-0.508717221097844,-1.2416162197960277,0.16626564590073342,0.32439997178791113,-0.35791109038116226,0.6310565180215059,-0.65408000981432,-0.9020862658517421
TXN_00000024,CUST_7207,****-****-****-4162,2025-10-26 17:25:39.574750,26886262,157.69,Education,8211,Purchase,Houston,TX,29.812776,-95.342658,17,6,26,3067.96,156.23,1,0,0.25373966149457344,0.4676931717654332,1.0857863249393471,0.09798315347089544,0.3080505395041023,-0.3916485674217911,0.26912694124510733,-0.3431922754974105,0.6215718898560508,-0.36961033604363397,0.37710039390218647,-0.029262813684978354,1.1260502507721681,-0.05139372358848624,-1.7730324682068814,1.2619215007139917,-0.9057323008626189,-0.6537663386488198,-0.5956612940434921,1.3744380931708173,-2.1356742139786955,3.1377485336599937,1.0560568090660518,0.22323891412915967,-0.05489400061628639,0.28555407485765694,0.5211224283793383,0.645215585950057
TXN_00000025,CUST_8661,****-****-****-2724,2025-10-27 05:43:41.954609,26930544,175.18,Grocery Stores,5411,Withdrawal,Austin,TX,30.246755,-97.756625,5,0,27,423.56,82.57,1,0,1.0035665601832853,1.9570636405416413,-0.24141441042020614,0.9519603635098018,1.1011557622472865,-0.40996050385277344,-0.7470780793016416,1.1453891885473528,-0.5315569372430567,-0.8943499126754028,-0.6839595017990969,-0.5356133384254117,0.8566171046256775,0.5150426732761878,0.715658244757891,0.4213798110980826,-0.5938401622466388,0.6971028559082724,1.182453826605304,0.5845032161193091,0.44965590662585037,-0.7670545065706765,0.21181707897447793,-0.8202413294487015,-0.02402785808060396,-1.640266639225316,-1.6325584029920932,-0.1910476899470299
TXN_00000026,CUST_6776,****-****-****-8913,2025-12-03 03:49:50.541855,30120513,31.55,Jewelry,5944,Purchase,Phoenix,AZ,33.259039,-112.052671,3,2,3,2982.54,6.39,3,0,-0.13644746335417146,-1.617833905558322,0.4473993464667924,-0.7555033345997547,-1.1016619153794023,0.63629316843861,-0.2791084748996939,1.0277044066056897,-0.7889407687590703,-0.4708289765138265,1.1502960263013935,0.2798426609976086,-1.4773280409061398,0.257760882860111,1.4812385485888035,-0.47857744462146706,0.5980576964529088,-0.849386915155905,-0.13678327496942902,1.0898355364504335,0.21923166775497352,1.2892698627156363,0.42530240422786164,2.218739677200842,-1.5649133692192694,-0.21719335006096485,-1.0845337932920514,-1.0162491744582494
TXN_00000027,CUST_6086,****-****-****-8161,2025-11-06 11:16:22.429044,27814505,95.22,Department Stores,5311,Purchase,Houston,TX,29.841624,-95.435491,11,3,6,499.69,56.37,2,0,-1.5383699989681032,0.7068174293137341,0.9302561562419505,0.8849933860811098,0.2090692301178654,-0.9670682434720708,2.43776958805973,0.47978744298417564,-0.17388664158916786,-0.16944923748336765,0.1495974780735538,1.0696082621579808,0.18962812330545253,0.8585131534474972,0.15139768789320732,-0.11235389147038086,0.6412503933283891,0.6032860336737964,-0.16963411909515508,-0.7492069577142593,0.3417289147404346,0.0783486689625938,-0.5548717127707574,-0.8424004825367968,0.41047584389445624,0.5500950570276945,-0.3600321146548607,-0.5799370359129257
TXN_00000028,CUST_6672,****-****-****-2378,2025-08-08 01:50:15.396233,20004538,23.8,Hotels,7011,Payment,Phoenix,AZ,33.205879,-112.077017,1,4,8,6497.01,0.74,1,0,-1.4414820616097774,-0.20945256564907563,-1.4045642570696417,-1.4164976350794674,1.235121821948528,-0.3200919809443903,-0.3966621598219177,0.48252404882859146,-0.37059052307245194,2.1038060921274098,-0.2730197607260194,0.36512541198301046,0.970941331376861,1.6022532256069097,-0.7420061356576401,-0.41796350383864467,1.2745918752935148,0.8100623040526913,1.0751759356684585,-1.3687045435596683,1.5479997539240187,-0.761407543284805,0.19229297814189597,-0.14822287759177039,-0.8784828365480701,-1.412535763421003,-1.7438481166328978,0.1190184060539747
TXN_00000029,CUST_3064,****-****-****-4253,2024-12-26 14:19:53.533313,609516,43.44,ATM Withdrawal,6011,Transfer,Columbus,OH,39.861765,-83.255033,14,3,26,3354.4,17.21,1,0,-0.19102776260016902,0.9140219592182045,-0.9484448727561359,1.4118765188945275,-0.5509111825548537,-1.6961790676955877,-0.32853490846273187,-0.441968197254209,-0.3360739861500365,0.23164801548398284,1.0978423608882726,-0.1917059138971368,-0.6916175698189009,-1.1265468122837972,-0.46818279130904433,-1.8878248392503527,-0.7251330935163611,1.2440538958621863,-0.8233592045784229,0.6287158608003051,-1.2264820898084898,1.7710958993105541,1.83760673306471,0.5910215565598763,1.9912526016435215,0.3557929749276622,0.768517114149556,1.2619338767315347
TXN_00000030,CUST_6345,****-****-****-4276,2025-11-12 20:14:56.947557,28365219,65.35,Restaurants,5812,Transfer,Philadelphia,PA,39.983807,-75.150207,20,2,12,2499.68,56.91,0,0,-0.17585440443207118,1.6614701657280182,0.020886488295961788,0.23070090571868349,-1.2601647651725802,-0.6163614080394775,-0.375196380323937,-0.31771509675623405,1.2816437950037687,0.5576910607251245,-1.111457956937032,0.24650477843200488,0.49822174849678513,1.1401490385212665,1.5805406865683735,-1.0150941918278686,-0.8108575112103382,-1.2575778589146163,-0.23401985910698136,0.4663583744463345,0.9873345165891019,-0.07595102364252276,-0.31984752325484395,0.15175799224874037,-0.835142901630023,2.0895387216947734,-1.6076610271180587,0.18474057889572446
TXN_00000031,CUST_2757,****-****-****-6085,2025-03-29 19:25:36.876048,8663059,45.59,Online Retail,5999,Transfer,Austin,TX,30.404485,-97.964286,19,5,29,1335.83,13.2,6,0,1.5334337012963255,-0.05760796371550484,1.12323932482382,0.301619247953597,0.6879669521160333,-2.375666011092616,0.5982493746299504,-0.7616882062335985,0.3098772845831466,-0.02943473090949095,2.278333029161633,0.5466953237658755,-0.11262382926278598,-1.5096927592535545,0.12114690184989671,0.8232288783468227,-0.08055189181922313,-0.5056563599374411,-0.5725866638463186,0.5351414354553207,0.7593879393091572,1.3612101153211187,-0.994999893210358,0.5259775584176167,-0.12170395441786715,-0.09223420463328048,0.4018258540340018,0.40765625362494734
TXN_00000032,CUST_4326,****-****-****-9148,2025-10-01 20:32:53.542698,24737496,92.64,Cash Advance,6012,Purchase,Fort Worth,TX,32.844958,-97.542466,20,2,1,142.95,1.83,2,0,-0.6956713778482021,-1.0841913910223249,0.4695718183484327,0.7141034997200926,-0.15382602719836666,-0.872929676739566,-0.019749093534627345,-0.48657989067380747,-0.7961707046937446,0.3389936853092464,-0.7579922225186737,-1.5663497329640925,-1.3441144703631869,-1.6032604668159496,0.2475119165762044,0.15040543817616392,0.10052009450816196,0.5877316524799424,1.1919588561171166,-0.5922665308251153,0.4064774772384181,-1.5796155074058769,1.3787097462633506,-1.244831238218157,-0.7100811190404376,-0.5977095137330924,-1.5262709967222121,0.03257557740856184
TXN_00000033,CUST_2132,****-****-****-1699,2025-12-01 11:02:37.767966,29973680,11.7,Education,8211,Withdrawal,Austin,TX,30.465539,-97.688177,11,0,1,2733.6,44.63,0,0,2.6342220436499586,0.8791763014344264,-0.15219998035766666,-0.31595872644565043,1.1031307060697408,0.6619955670633052,0.5389779757010986,0.11251571158811427,0.9831522109198587,-0.6563093912302665,-0.7926942821860782,0.7461009868693241,-1.6250359692469083,0.09217950963648716,-0.31655835226251205,-1.4057547306529559,-0.9312675797162645,-0.10897609229534928,1.0339632564990227,-0.6529579912578111,1.2133813999049934,0.06317922755651637,1.310384702169971,-0.6044916087800484,-0.04880958810536863,0.36848360333699565,-0.1795104627415118,0.9530241471452359
TXN_00000034,CUST_4156,****-****-****-5307,2025-04-30 17:41:07.736031,11421590,6.0,Healthcare,8011,Withdrawal,Jacksonville,FL,30.245558,-81.591138,17,2,30,2596.49,35.55,5,0,0.6793732829565033,-1.148794035158656,0.6663125009092119,0.4625912928539512,-1.7258067287905967,-0.6775646523356551,1.1941094030473725,-0.9811655311396816,-0.46440426230938764,0.4620608932518965,0.7833905092825955,-0.2515388860444957,-0.5975101946916416,1.4223698616985077,1.7388996637975789,0.9788580507817954,0.08531814256502405,-0.8082657216409264,-0.8304444065565653,0.5225141052657575,0.4183982208886837,1.4015985929464294,0.6504500925361392,-1.503080301759818,1.0519476177229186,-0.9980606273144129,-0.3839712719523516,0.2502002062516945
TXN_00000035,CUST_1680,****-****-****-3524,2025-11-20 16:56:00.582005,29044483,161.98,Restaurants,5812,Payment,San Diego,CA,32.808116,-117.203363,16,3,20,11726.8,62.66,4,0,0.6765980166158473,-0.3682252752410914,-0.45973073137422704,-0.9420659015623665,0.4540138017167675,0.31170180213121856,-0.44876822448863096,-0.7093787075578609,1.876173413227712,-1.880443055124838,0.49317200320172117,1.2914035482160082,-3.3868137614883,0.7941400600761793,-0.2202546014960882,0.2560548642832593,-0.32323796452209,1.075393445646077,0.3631193416713573,0.1317198895343158,-0.8988606069585929,1.8822922338341885,0.009931019733270987,2.289805797460459,1.927569385178195,-1.7783509672653808,-0.6549459608026902,-1.0369510059749418
TXN_00000036,CUST_5408,****-****-****-5068,2025-08-04 16:16:37.777084,19710920,52.03,Electronics,5732,Refund,Fort Worth,TX,32.852249,-97.386894,16,0,4,13596.49,5.44,3,0,-0.20514822899786833,-0.47040889253142115,0.027054040688951418,0.10186070637985305,-0.6627848014917354,-0.4963047309552837,-1.2268755345137894,-0.4346450897901946,0.6763100599975789,-0.13735417390614396,1.0090652960473283,-0.1854294676530737,-1.4315179977233141,0.5972748875565829,-0.6736231410334025,-0.2333672887635346,1.2375720474841172,-1.1608704597215138,0.16474378746438498,-0.04051835003579198,0.700925715437103,0.8551533654820227,0.26383900424889234,-0.3603746465803998,0.47337250402596026,1.335655897144562,-0.027289939639700764,-0.2672561144230266
TXN_00000037,CUST_7241,****-****-****-9399,2025-07-20 00:56:47.708900,18359730,60.12,Online Retail,5999,Transfer,Austin,TX,30.122811,-97.725732,0,6,20,3554.94,24.36,3,0,-0.701337191602714,0.8011640198239227,2.11087263702428,-0.817401811088721,0.4356749109059113,-1.1859110092328462,0.34489700824991926,1.765709266450403,-0.6278832144417893,-0.8859543132945961,-0.09117423351856317,2.0458172880882857,0.771038919953255,-0.9049146520560105,1.455060582481769,-1.6550629923331868,2.136559128802725,0.856450680015159,1.763557440006718,-1.6477981083840352,0.1694418308596864,-0.13388892656571572,-1.006979473446641,-1.2960236202513922,0.5070812587595488,0.597731708113624,1.2999740467257528,-0.5034210533268308
